,cwnd,p
0,378.0,0.0008818342151675485
1,379.0,0.0008818342151675485
2,380.0,0.0008818342151675485
3,381.0,0.0008818342151675485
4,382.0,0.0008818342151675485
5,383.0,0.0008818342151675485
6,384.0,0.0008818342151675485
7,385.0,0.0008818342151675485
8,386.0,0.0008818342151675485
9,387.0,0.0008818342151675485
10,388.0,0.0008818342151675485
11,389.0,0.0008818342151675485
12,390.0,0.0008818342151675485
13,391.0,0.0008818342151675485
14,392.0,0.0008818342151675485
15,393.0,0.0008818342151675485
16,394.0,0.0008818342151675485
17,395.0,0.0008818342151675485
18,396.0,0.0008818342151675485
19,397.0,0.0008818342151675485
20,398.0,0.0008818342151675485
21,399.0,0.0008818342151675485
22,400.0,0.0008818342151675485
23,401.0,0.0008818342151675485
24,402.0,0.0008818342151675485
25,403.0,0.0008818342151675485
26,404.0,0.0008818342151675485
27,405.0,0.0008818342151675485
28,406.0,0.0008818342151675485
29,407.0,0.0008818342151675485
30,408.0,0.0008818342151675485
31,409.0,0.0008818342151675485
32,410.0,0.0008818342151675485
33,411.0,0.0008818342151675485
34,412.0,0.0008818342151675485
35,413.0,0.0008818342151675485
36,414.0,0.0008818342151675485
37,415.0,0.0008818342151675485
38,416.0,0.0008818342151675485
39,417.0,0.0008818342151675485
40,418.0,0.0008818342151675485
41,419.0,0.0008818342151675485
42,420.0,0.0008818342151675485
43,421.0,0.0008818342151675485
44,422.0,0.0008818342151675485
45,423.0,0.0008818342151675485
46,424.0,0.0008818342151675485
47,425.0,0.0008818342151675485
48,426.0,0.0008818342151675485
49,427.0,0.0008818342151675485
50,428.0,0.0008818342151675485
51,429.0,0.0008818342151675485
52,430.0,0.0008818342151675485
53,431.0,0.0008818342151675485
54,432.0,0.0008818342151675485
55,433.0,0.0008818342151675485
56,434.0,0.0008818342151675485
57,435.0,0.0008818342151675485
58,436.0,0.0008818342151675485
59,437.0,0.0008818342151675485
60,438.0,0.0008818342151675485
61,439.0,0.0008818342151675485
62,440.0,0.0008818342151675485
63,441.0,0.0008818342151675485
64,442.0,0.0008818342151675485
65,443.0,0.0008818342151675485
66,444.0,0.0008818342151675485
67,445.0,0.0008818342151675485
68,446.0,0.0008818342151675485
69,447.0,0.0008818342151675485
70,448.0,0.0008818342151675485
71,449.0,0.0008818342151675485
72,450.0,0.0008818342151675485
73,451.0,0.0008818342151675485
74,452.0,0.0008818342151675485
75,453.0,0.0008818342151675485
76,454.0,0.0008818342151675485
77,455.0,0.0008818342151675485
78,456.0,0.0008818342151675485
79,457.0,0.0008818342151675485
80,458.0,0.0008818342151675485
81,459.0,0.0008818342151675485
82,460.0,0.0008818342151675485
83,461.0,0.0008818342151675485
84,462.0,0.0008818342151675485
85,463.0,0.0008818342151675485
86,464.0,0.0008818342151675485
87,465.0,0.0008818342151675485
88,466.0,0.0008818342151675485
89,467.0,0.0008818342151675485
90,468.0,0.0008818342151675485
91,469.0,0.0008818342151675485
92,470.0,0.0008818342151675485
93,471.0,0.0008818342151675485
94,472.0,0.0008818342151675485
95,473.0,0.0008818342151675485
96,474.0,0.0008818342151675485
97,475.0,0.0008818342151675485
98,476.0,0.0008818342151675485
99,477.0,0.0008818342151675485
100,478.0,0.0008818342151675485
101,479.0,0.0008818342151675485
102,480.0,0.0008818342151675485
103,481.0,0.0008818342151675485
104,482.0,0.0008818342151675485
105,483.0,0.0008818342151675485
106,484.0,0.0008818342151675485
107,485.0,0.0008818342151675485
108,486.0,0.0008818342151675485
109,487.0,0.0008818342151675485
110,488.0,0.0008818342151675485
111,489.0,0.0008818342151675485
112,490.0,0.0008818342151675485
113,491.0,0.0008818342151675485
114,492.0,0.0008818342151675485
115,493.0,0.0008818342151675485
116,494.0,0.0008818342151675485
117,495.0,0.0008818342151675485
118,496.0,0.0008818342151675485
119,497.0,0.0008818342151675485
120,498.0,0.0008818342151675485
121,499.0,0.0008818342151675485
122,500.0,0.0008818342151675485
123,501.0,0.0008818342151675485
124,502.0,0.0008818342151675485
125,503.0,0.0008818342151675485
126,504.0,0.0008818342151675485
127,505.0,0.0008818342151675485
128,506.0,0.0008818342151675485
129,507.0,0.0008818342151675485
130,508.0,0.0008818342151675485
131,509.0,0.0008818342151675485
132,510.0,0.0008818342151675485
133,511.0,0.0008818342151675485
134,512.0,0.0008818342151675485
135,513.0,0.0008818342151675485
136,514.0,0.0008818342151675485
137,515.0,0.0008818342151675485
138,516.0,0.0008818342151675485
139,517.0,0.0008818342151675485
140,518.0,0.0008818342151675485
141,519.0,0.0008818342151675485
142,520.0,0.0008818342151675485
143,521.0,0.0008818342151675485
144,522.0,0.0008818342151675485
145,523.0,0.0008818342151675485
146,524.0,0.0008818342151675485
147,525.0,0.0008818342151675485
148,526.0,0.0008818342151675485
149,527.0,0.0008818342151675485
150,528.0,0.0008818342151675485
151,529.0,0.0008818342151675485
152,530.0,0.0008818342151675485
153,531.0,0.0008818342151675485
154,532.0,0.0008818342151675485
155,533.0,0.0008818342151675485
156,534.0,0.0008818342151675485
157,535.0,0.0008818342151675485
158,536.0,0.0008818342151675485
159,537.0,0.0008818342151675485
160,538.0,0.0008818342151675485
161,539.0,0.0008818342151675485
162,540.0,0.0008818342151675485
163,541.0,0.0008818342151675485
164,542.0,0.0008818342151675485
165,543.0,0.0008818342151675485
166,544.0,0.0008818342151675485
167,545.0,0.0008818342151675485
168,546.0,0.0008818342151675485
169,547.0,0.0008818342151675485
170,548.0,0.0008818342151675485
171,549.0,0.0008818342151675485
172,550.0,0.0008818342151675485
173,551.0,0.0008818342151675485
