,cwnd,p
0,589.0,1.9293100787158512e-05
1,590.0,1.9293100787158512e-05
2,591.0,1.9293100787158512e-05
3,592.0,1.9293100787158512e-05
4,593.0,1.9293100787158512e-05
5,594.0,1.9293100787158512e-05
6,595.0,1.9293100787158512e-05
7,596.0,1.9293100787158512e-05
8,597.0,1.9293100787158512e-05
9,598.0,1.9293100787158512e-05
10,599.0,1.9293100787158512e-05
11,600.0,1.9293100787158512e-05
12,601.0,1.9293100787158512e-05
13,602.0,1.9293100787158512e-05
14,603.0,1.9293100787158512e-05
15,604.0,1.9293100787158512e-05
16,605.0,1.9293100787158512e-05
17,606.0,1.9293100787158512e-05
18,607.0,1.9293100787158512e-05
19,608.0,1.9293100787158512e-05
20,609.0,1.9293100787158512e-05
21,610.0,1.9293100787158512e-05
22,611.0,1.9293100787158512e-05
23,612.0,1.9293100787158512e-05
24,613.0,1.9293100787158512e-05
25,614.0,1.9293100787158512e-05
26,615.0,1.9293100787158512e-05
27,616.0,1.9293100787158512e-05
28,617.0,1.9293100787158512e-05
29,618.0,1.9293100787158512e-05
30,619.0,1.9293100787158512e-05
31,620.0,1.9293100787158512e-05
32,621.0,1.9293100787158512e-05
33,622.0,1.9293100787158512e-05
34,623.0,1.9293100787158512e-05
35,624.0,1.9293100787158512e-05
36,625.0,1.9293100787158512e-05
37,626.0,1.9293100787158512e-05
38,627.0,1.9293100787158512e-05
39,628.0,1.9293100787158512e-05
40,629.0,1.9293100787158512e-05
41,630.0,1.9293100787158512e-05
42,631.0,1.9293100787158512e-05
43,632.0,1.9293100787158512e-05
44,633.0,1.9293100787158512e-05
45,634.0,1.9293100787158512e-05
46,635.0,1.9293100787158512e-05
47,636.0,1.9293100787158512e-05
48,637.0,1.9293100787158512e-05
49,638.0,1.9293100787158512e-05
50,639.0,1.9293100787158512e-05
51,640.0,1.9293100787158512e-05
52,641.0,1.9293100787158512e-05
53,642.0,1.7903820675332116e-05
54,643.0,1.7903820675332116e-05
55,644.0,1.7903820675332116e-05
56,645.0,1.7903820675332116e-05
57,646.0,1.7903820675332116e-05
58,647.0,1.7903820675332116e-05
59,648.0,1.7903820675332116e-05
60,649.0,1.7903820675332116e-05
61,650.0,1.7903820675332116e-05
62,651.0,1.7903820675332116e-05
63,652.0,1.7903820675332116e-05
64,653.0,1.7903820675332116e-05
65,654.0,1.7903820675332116e-05
66,655.0,1.7903820675332116e-05
67,656.0,1.7903820675332116e-05
68,657.0,1.7903820675332116e-05
69,658.0,1.7903820675332116e-05
70,659.0,1.7903820675332116e-05
71,660.0,1.7903820675332116e-05
72,661.0,1.7903820675332116e-05
73,662.0,1.7903820675332116e-05
74,663.0,1.7903820675332116e-05
75,664.0,1.7903820675332116e-05
76,665.0,1.7903820675332116e-05
77,666.0,1.7903820675332116e-05
78,667.0,1.7903820675332116e-05
79,668.0,1.7903820675332116e-05
80,669.0,1.7903820675332116e-05
81,670.0,1.7903820675332116e-05
82,671.0,1.7903820675332116e-05
83,672.0,1.7903820675332116e-05
84,673.0,1.7903820675332116e-05
85,674.0,1.7903820675332116e-05
86,675.0,1.7903820675332116e-05
87,676.0,1.7903820675332116e-05
88,677.0,1.7903820675332116e-05
89,678.0,1.7903820675332116e-05
90,679.0,1.7903820675332116e-05
91,680.0,1.7903820675332116e-05
92,681.0,1.7903820675332116e-05
93,682.0,1.7903820675332116e-05
94,683.0,1.7903820675332116e-05
95,684.0,1.7903820675332116e-05
96,685.0,1.7903820675332116e-05
97,686.0,1.7903820675332116e-05
98,687.0,1.7903820675332116e-05
99,688.0,1.7903820675332116e-05
100,689.0,1.7903820675332116e-05
101,690.0,1.7903820675332116e-05
102,691.0,1.7903820675332116e-05
103,692.0,1.7903820675332116e-05
104,693.0,1.7903820675332116e-05
105,694.0,1.7903820675332116e-05
106,695.0,1.7903820675332116e-05
107,696.0,1.7903820675332116e-05
108,697.0,1.7903820675332116e-05
109,698.0,1.7903820675332116e-05
110,699.0,1.7903820675332116e-05
111,700.0,1.7903820675332116e-05
112,701.0,1.7903820675332116e-05
113,702.0,1.7903820675332116e-05
114,703.0,1.7903820675332116e-05
115,704.0,1.7903820675332116e-05
116,705.0,1.7903820675332116e-05
117,706.0,1.7903820675332116e-05
